Date_Time,pH,Amps,Cond,Temp,Heater_Status,Alk_Dose,Alk_Time,Cal_Dose,Cal_Time,Alkalinity,Calcium,Mag,SG,Nitrate,Clean_Powerheads,Clean_AC70,Phosphate
9/3/2016 7:55,7.76,0.8,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 8:00,7.82,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/3/2016 8:05,7.82,0.6,33.3,78.7,OFF,,,,,,,,,,,,
9/3/2016 8:10,7.82,0.6,33.2,78.6,OFF,,,,,,,,,,,,
9/3/2016 8:15,7.8,0.7,33.2,78.5,OFF,,,,,,,,,,,,
9/3/2016 8:20,7.8,0.6,33.1,78.5,OFF,,,,,,,,,,,,
9/3/2016 8:25,7.79,0.8,33.1,78.4,OFF,,,,,,,,,,,,
9/3/2016 8:30,7.79,0.7,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 8:35,7.79,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 8:40,7.78,0.7,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 8:45,7.78,0.7,33,78.1,OFF,,,,,,,,,,,,
9/3/2016 8:45,,,,,ON,,,,,,,,,,,,
9/3/2016 8:50,7.77,1.3,33,78.1,ON,,,,,,,,,,,,
9/3/2016 8:55,7.77,1.4,33,78.1,ON,,,,,,,,,,,,
9/3/2016 9:00,7.77,1.3,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 9:05,7.76,1.4,33.2,78.4,ON,,,,,,,,,,,,
9/3/2016 9:10,7.76,1.4,33.3,78.6,ON,,,,,,,,,,,,
9/3/2016 9:15,7.75,1.4,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 9:20,7.75,1.3,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 9:23,,,,,OFF,,,,,,,,,,,,
9/3/2016 9:25,7.75,0.7,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 9:30,7.75,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 9:35,7.74,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 9:40,7.74,0.6,33.4,79,OFF,,,ON,100,,,,,,,,
9/3/2016 9:41,,,,,OFF,,,OFF,,,,,,,,,
9/3/2016 9:45,7.74,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 9:50,7.74,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 9:55,7.81,0.6,33.3,78.8,OFF,,,,,,,,,,,,
9/3/2016 10:00,7.81,0.6,33.3,78.7,OFF,,,,,,,,,,,,
9/3/2016 10:05,7.81,0.7,33.3,78.5,OFF,,,,,,,,,,,,
9/3/2016 10:10,7.81,0.6,33.2,78.4,OFF,,,,,,,,,,,,
9/3/2016 10:15,7.81,0.6,33.1,78.4,OFF,,,,,,,,,,,,
9/3/2016 10:20,7.79,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 10:25,7.79,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 10:27,,,,,ON,,,,,,,,,,,,
9/3/2016 10:30,7.79,1.3,33,78.1,ON,,,,,,,,,,,,
9/3/2016 10:35,7.78,1.2,33,78.1,ON,,,,,,,,,,,,
9/3/2016 10:40,7.78,1.3,33,78.1,ON,,,ON,100,,,,,,,,
9/3/2016 10:41,,,,,ON,,,OFF,,,,,,,,,
9/3/2016 10:45,7.78,1.3,33.1,78.2,ON,,,,,,,,,,,,
9/3/2016 10:50,7.77,1.4,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 10:55,7.77,1.2,33.2,78.4,ON,,,,,,,,,,,,
9/3/2016 11:00,7.77,1.4,33.3,78.6,ON,,,,,,,,,,,,
9/3/2016 11:05,7.76,1.4,33.3,78.7,ON,,,,,,,,,,,,
9/3/2016 11:10,7.76,1.4,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 11:15,7.76,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 11:17,,,,,OFF,,,,,,,,,,,,
9/3/2016 11:20,7.76,0.6,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 11:25,7.75,0.6,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 11:30,7.82,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 11:35,7.82,0.6,33.2,78.8,OFF,,,,,,,,,,,,
9/3/2016 11:40,7.82,0.6,33.1,78.7,OFF,,,,,,,,,,,,
9/3/2016 11:45,7.82,0.6,33,78.5,OFF,,,,,,,,,,,,
9/3/2016 11:50,7.8,0.6,33,78.4,OFF,,,,,,,,,,,,
9/3/2016 11:55,7.8,0.6,33,78.4,OFF,,,,,,,,,,,,
9/3/2016 12:00,7.8,0.5,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 12:05,7.79,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 12:08,,,,,ON,,,,,,,,,,,,
9/3/2016 12:10,7.79,1.4,33,78.1,ON,,,,,,,,,,,,
9/3/2016 12:15,7.79,1.3,33,78.1,ON,,,,,,,,,,,,
9/3/2016 12:20,7.78,1.4,33,78.3,ON,,,,,,,,,,,,
9/3/2016 12:25,7.78,1.3,33,78.4,ON,,,,,,,,,,,,
9/3/2016 12:30,7.78,1.3,33.1,78.5,ON,,,,,,,,,,,,
9/3/2016 12:35,7.77,1.4,33.2,78.7,ON,,,,,,,,,,,,
9/3/2016 12:40,7.77,1.2,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 12:45,7.82,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 12:48,,,,,OFF,,,,,,,,,,,,
9/3/2016 12:50,7.82,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 12:55,7.82,0.6,33.3,79.1,OFF,,,,,,,,,,,,
9/3/2016 13:00,7.82,0.6,33.3,79.1,OFF,,,,,,,,,,,,
9/3/2016 13:05,7.82,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 13:10,7.8,0.6,33.2,78.9,OFF,,,,,,,,,,,,
9/3/2016 13:15,7.8,0.6,33.2,78.8,OFF,,,,,,,,,,,,
9/3/2016 13:20,7.8,0.6,33.1,78.6,OFF,,,,,,,,,,,,
9/3/2016 13:25,7.79,0.6,33,78.5,OFF,,,,,,,,,,,,
9/3/2016 13:30,7.79,0.5,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 13:35,7.79,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 13:38,,,,,ON,,,,,,,,,,,,
9/3/2016 13:40,7.78,1.5,33,78.1,ON,,,,,,,,,,,,
9/3/2016 13:45,7.78,1.3,33,78,ON,,,,,,,,,,,,
9/3/2016 13:50,7.84,1.3,33,78.1,ON,,,,,,,,,,,,
9/3/2016 13:55,7.84,1.4,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 14:00,7.84,1.4,33.1,78.4,ON,,,,,,,,,,,,
9/3/2016 14:05,7.84,1.4,33.1,78.5,ON,,,,,,,,,,,,
9/3/2016 14:10,7.84,1.4,33.2,78.6,ON,,,,,,,,,,,,
9/3/2016 14:15,7.82,1.4,33.2,78.7,ON,,,,,,,,,,,,
9/3/2016 14:20,7.81,1.4,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 14:25,7.81,1.3,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 14:30,7.81,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 14:32,,,,,OFF,,,,,,,,,,,,
9/3/2016 14:35,7.8,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 14:40,7.8,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 14:45,7.8,0.5,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 14:50,7.8,0.6,33.2,78.8,OFF,,,,,,,,,,,,
9/3/2016 14:55,7.79,0.5,33.2,78.6,OFF,,,,,,,,,,,,
9/3/2016 15:00,7.79,0.6,33.1,78.5,OFF,,,,,,,,,,,,
9/3/2016 15:05,7.79,0.7,33,78.4,OFF,,,,,,,,,,,,
9/3/2016 15:10,7.8,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 15:12,,,,,ON,,,,,,,,,,,,
9/3/2016 15:15,7.85,1.3,33,78,ON,,,,,,,,,,,,
9/3/2016 15:20,7.85,1.4,33,78,ON,,,,,,,,,,,,
9/3/2016 15:25,7.85,1.2,33,78.1,ON,,,,,,,,,,,,
9/3/2016 15:30,7.85,1.3,33,78.2,ON,,,,,,,,,,,,
9/3/2016 15:35,7.83,0.5,33,78.3,ON,,,,,,,,,,,,
9/3/2016 15:40,7.83,1.2,33,78.3,ON,,,,,,,,,,,,
9/3/2016 15:45,7.83,1.4,33,78.3,ON,,,,,,,,,,,,
9/3/2016 15:50,7.82,1.5,33,78.4,ON,,,,,,,,,,,,
9/3/2016 15:55,7.82,1.3,33.1,78.5,ON,,,,,,,,,,,,
9/3/2016 16:00,7.81,1.3,33.2,78.6,ON,,,,,,,,,,,,
9/3/2016 16:05,7.81,1.4,33.3,78.7,ON,,,,,,,,,,,,
9/3/2016 16:10,7.81,1.4,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 16:15,7.8,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 16:17,,,,,OFF,,,,,,,,,,,,
9/3/2016 16:20,7.8,0.6,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 16:25,7.86,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 16:30,7.86,0.7,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 16:35,7.86,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 16:40,7.86,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/3/2016 16:45,7.84,0.7,33.2,78.7,OFF,,,,,,,,,,,,
9/3/2016 16:50,7.84,0.7,33.1,78.6,OFF,,,,,,,,,,,,
9/3/2016 16:55,7.83,0.6,33.1,78.5,OFF,,,,,,,,,,,,
9/3/2016 17:00,7.83,0.6,33,78.4,OFF,,,,,,,,,,,,
9/3/2016 17:05,7.83,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 17:10,7.82,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 17:12,,,,,ON,,,,,,,,,,,,
9/3/2016 17:15,7.82,1.4,33,78.1,ON,,,,,,,,,,,,
9/3/2016 17:20,7.81,1.3,33,78,ON,,,,,,,,,,,,
9/3/2016 17:25,7.81,1.4,33,78.2,ON,,,,,,,,,,,,
9/3/2016 17:30,7.81,1.1,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 17:35,7.8,1.3,33.1,78.4,ON,,,,,,,,,,,,
9/3/2016 17:40,7.8,1.3,33.2,78.5,ON,,,,,,,,,,,,
9/3/2016 17:45,7.8,1.4,33.3,78.6,ON,,,,,,,,,,,,
9/3/2016 17:50,7.8,1.4,33.3,78.7,ON,,,,,,,,,,,,
9/3/2016 17:55,7.86,1.3,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 18:00,7.86,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 18:05,7.86,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 18:07,,,,,OFF,,,,,,,,,,,,
9/3/2016 18:10,7.86,0.6,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 18:15,7.84,0.7,33.3,79,OFF,,,,,,,,,,,,
9/3/2016 18:20,7.84,0.6,33.2,78.9,OFF,,,,,,,,,,,,
9/3/2016 18:25,7.84,0.5,33.2,78.7,OFF,,,,,,,,,,,,
9/3/2016 18:30,7.83,0.7,33.1,78.5,OFF,,,,,,,,,,,,
9/3/2016 18:35,7.83,0.7,33.1,78.4,OFF,,,,,,,,,,,,
9/3/2016 18:40,7.82,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 18:45,7.82,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 18:47,,,,,ON,,,,,,,,,,,,
9/3/2016 18:50,7.81,1.2,33,78.1,ON,,,,,,,,,,,,
9/3/2016 18:55,7.81,1.5,33,78.1,ON,,,,,,,,,,,,
9/3/2016 19:00,7.8,1.5,33,78.1,ON,,,,,,,,,,,,
9/3/2016 19:05,7.8,1.3,33,78.4,ON,,,,,,,,,,,,
9/3/2016 19:10,7.8,1.3,33.1,78.5,ON,,,,,,,,,,,,
9/3/2016 19:15,7.79,1.4,33.1,78.6,ON,,,,,,,,,,,,
9/3/2016 19:20,7.79,1.3,33.2,78.7,ON,,,,,,,,,,,,
9/3/2016 19:25,7.85,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 19:30,7.85,1.5,33.3,79,ON,,,,,,,,,,,,
9/3/2016 19:30,,,,,OFF,,,,,,,,,,,,
9/3/2016 19:35,7.83,0.7,33.3,79.1,OFF,,,,,,,,,,,,
9/3/2016 19:40,7.83,0.7,33.3,79.1,OFF,,,,,,,,,,,,
9/3/2016 19:45,7.83,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 19:50,7.83,0.6,33.2,78.8,OFF,,,,,,,,,,,,
9/3/2016 19:55,7.82,0.6,33.2,78.7,OFF,,,,,,,,,,,,
9/3/2016 20:00,7.81,0.7,33.1,78.6,OFF,,,,,,,,,,,,
9/3/2016 20:05,7.81,0.6,33,78.5,OFF,,,,,,,,,,,,
9/3/2016 20:10,7.8,0.6,33,78.4,OFF,,,,,,,,,,,,
9/3/2016 20:15,7.8,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 20:20,7.8,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 20:25,7.79,0.7,33,78.1,OFF,,,,,,,,,,,,
9/3/2016 20:26,,,,,ON,,,,,,,,,,,,
9/3/2016 20:30,7.79,1.4,33,78.1,ON,,,,,,,,,,,,
9/3/2016 20:35,7.85,1.3,33,78.1,ON,,,,,,,,,,,,
9/3/2016 20:40,7.85,1.4,33.1,78.1,ON,,,,,,,,,,,,
9/3/2016 20:45,7.85,1.3,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 20:50,7.83,1.3,33.2,78.4,ON,,,,,,,,,,,,
9/3/2016 20:55,7.83,1.4,33.3,78.5,ON,,,,,,,,,,,,
9/3/2016 21:00,7.82,1.3,33.3,78.6,ON,,,,,,,,,,,,
9/3/2016 21:05,7.81,1.2,33.3,78.7,ON,,,,,,,,,,,,
9/3/2016 21:10,7.81,1.3,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 21:15,7.81,1.1,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 21:19,,,,,OFF,,,,,,,,,,,,
9/3/2016 21:20,7.8,0.6,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 21:25,7.8,0.6,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 21:30,7.79,0.6,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 21:35,7.79,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/3/2016 21:40,7.79,0.7,33.3,78.7,OFF,,,,,,,,,,,,
9/3/2016 21:45,7.78,0.8,33.2,78.6,OFF,,,,,,,,,,,,
9/3/2016 21:50,7.83,0.7,33.2,78.4,OFF,,,,,,,,,,,,
9/3/2016 21:55,7.83,0.6,33.1,78.3,OFF,,,,,,,,,,,,
9/3/2016 22:00,7.83,0.6,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 22:05,7.81,0.6,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 22:07,,,,,ON,,,,,,,,,,,,
9/3/2016 22:10,7.81,1.3,33,78,ON,,,,,,,,,,,,
9/3/2016 22:15,7.8,1.2,33,78.2,ON,,,,,,,,,,,,
9/3/2016 22:20,7.8,1.4,33.1,78.3,ON,,,,,,,,,,,,
9/3/2016 22:25,7.79,1.4,33.1,78.4,ON,,,,,,,,,,,,
9/3/2016 22:30,7.79,1.3,33.2,78.5,ON,,,,,,,,,,,,
9/3/2016 22:35,7.78,1.4,33.2,78.7,ON,,,,,,,,,,,,
9/3/2016 22:40,7.78,1.3,33.3,78.8,ON,,,,,,,,,,,,
9/3/2016 22:45,7.77,1.1,33.3,78.9,ON,,,,,,,,,,,,
9/3/2016 22:47,,,,,OFF,,,,,,,,,,,,
9/3/2016 22:50,7.77,0.6,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 22:55,7.76,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/3/2016 23:00,7.81,0.7,33.4,79,OFF,,,,,,,,,,,,
9/3/2016 23:05,7.81,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 23:10,7.81,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/3/2016 23:15,7.81,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/3/2016 23:20,7.79,0.7,33.2,78.7,OFF,,,,,,,,,,,,
9/3/2016 23:25,7.79,0.6,33.2,78.6,OFF,,,,,,,,,,,,
9/3/2016 23:30,7.78,0.8,33.1,78.5,OFF,,,,,,,,,,,,
9/3/2016 23:35,7.78,0.7,33.1,78.4,OFF,,,,,,,,,,,,
9/3/2016 23:40,7.77,0.8,33,78.3,OFF,,,,,,,,,,,,
9/3/2016 23:45,7.77,0.8,33,78.2,OFF,,,,,,,,,,,,
9/3/2016 23:49,,,,,ON,,,,,,,,,,,,
9/3/2016 23:50,7.77,1.2,33,78.1,ON,,,,,,,,,,,,
9/3/2016 23:55,7.76,1.4,33,78.1,ON,,,,,,,,,,,,
9/4/2016 0:00,7.76,1.4,33,78.1,ON,,,,,,,,,,,,
9/4/2016 0:05,7.75,1.4,33.1,78.2,ON,,,,,,,,,,,,
9/4/2016 0:10,7.75,1.2,33.1,78.3,ON,,,,,,,,,,,,
9/4/2016 0:15,7.8,1.4,33.2,78.4,ON,,,,,,,,,,,,
9/4/2016 0:20,7.8,1.5,33.3,78.5,ON,,,,,,,,,,,,
9/4/2016 0:25,7.8,1.3,33.3,78.6,ON,,,,,,,,,,,,
9/4/2016 0:30,7.78,1.2,33.3,78.8,ON,,,,,,,,,,,,
9/4/2016 0:35,7.78,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/4/2016 0:38,,,,,OFF,,,,,,,,,,,,
9/4/2016 0:40,7.77,0.7,33.3,79,OFF,,,,,,,,,,,,
9/4/2016 0:45,7.77,0.8,33.3,79.1,OFF,,,,,,,,,,,,
9/4/2016 0:50,7.76,0.7,33.3,79,OFF,,,,,,,,,,,,
9/4/2016 0:55,7.76,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 1:00,7.75,0.7,33.2,78.8,OFF,,,,,,,,,,,,
9/4/2016 1:05,7.75,0.7,33.2,78.6,OFF,,,,,,,,,,,,
9/4/2016 1:10,7.74,0.6,33.1,78.5,OFF,,,,,,,,,,,,
9/4/2016 1:15,7.74,0.8,33.2,78.4,OFF,,,,,,,,,,,,
9/4/2016 1:20,7.72,0.7,33,78.4,OFF,,,,,,,,,,,,
9/4/2016 1:25,7.72,0.8,33,78.3,OFF,,,,,,,,,,,,
9/4/2016 1:30,7.72,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 1:34,,,,,ON,,,,,,,,,,,,
9/4/2016 1:35,7.71,1.3,33,78.1,ON,,,,,,,,,,,,
9/4/2016 1:40,7.71,1.3,33,78.1,ON,,,,,,,,,,,,
9/4/2016 1:45,7.78,1.4,33,78.1,ON,,,,,,,,,,,,
9/4/2016 1:50,7.78,1.3,33.2,78.4,ON,,,,,,,,,,,,
9/4/2016 1:55,7.78,1.3,33.2,78.5,ON,,,,,,,,,,,,
9/4/2016 2:00,7.78,1.4,33.3,78.7,ON,,,,,,,,,,,,
9/4/2016 2:05,7.76,1.3,33.3,78.8,ON,,,,,,,,,,,,
9/4/2016 2:10,7.76,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/4/2016 2:12,,,,,OFF,,,,,,,,,,,,
9/4/2016 2:15,7.75,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 2:20,7.75,0.7,33.4,79.1,OFF,ON,85,,,,,,,,,,
9/4/2016 2:21,,,,,OFF,OFF,,,,,,,,,,,
9/4/2016 2:25,7.81,0.7,33.4,79,OFF,,,,,,,,,,,,
9/4/2016 2:30,7.81,0.7,33.3,79,OFF,,,,,,,,,,,,
9/4/2016 2:35,7.81,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/4/2016 2:40,7.81,0.8,33.3,78.7,OFF,,,,,,,,,,,,
9/4/2016 2:45,7.79,0.7,33.3,78.6,OFF,,,,,,,,,,,,
9/4/2016 2:50,7.79,0.8,33.2,78.5,OFF,,,,,,,,,,,,
9/4/2016 2:55,7.78,0.7,33.2,78.4,OFF,,,,,,,,,,,,
9/4/2016 3:00,7.77,0.7,33.1,78.3,OFF,,,,,,,,,,,,
9/4/2016 3:05,7.77,0.7,33.1,78.3,OFF,,,,,,,,,,,,
9/4/2016 3:10,7.76,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 3:14,,,,,ON,,,,,,,,,,,,
9/4/2016 3:15,7.82,1.4,33,78.1,ON,,,,,,,,,,,,
9/4/2016 3:20,7.82,1.6,33,78.1,ON,ON,95,,,,,,,,,,
9/4/2016 3:21,,,,,ON,OFF,,,,,,,,,,,
9/4/2016 3:25,7.88,1.4,33.1,78.2,ON,,,,,,,,,,,,
9/4/2016 3:30,7.86,1.5,33.2,78.3,ON,,,,,,,,,,,,
9/4/2016 3:35,7.86,1.3,33.2,78.5,ON,,,,,,,,,,,,
9/4/2016 3:40,7.85,1.5,33.3,78.6,ON,,,,,,,,,,,,
9/4/2016 3:45,7.84,1.4,33.3,78.9,ON,,,,,,,,,,,,
9/4/2016 3:50,7.83,1.4,33.3,79,ON,,,,,,,,,,,,
9/4/2016 3:50,,,,,OFF,,,,,,,,,,,,
9/4/2016 3:55,7.83,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 4:00,7.82,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 4:05,7.81,0.8,33.4,79,OFF,,,,,,,,,,,,
9/4/2016 4:10,7.81,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 4:15,7.8,0.8,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 4:20,7.8,0.8,33.3,78.8,OFF,,,,,,,,,,,,
9/4/2016 4:25,7.8,0.8,33.3,78.7,OFF,,,,,,,,,,,,
9/4/2016 4:30,7.79,0.7,33.1,78.6,OFF,,,,,,,,,,,,
9/4/2016 4:35,7.78,0.8,33.1,78.5,OFF,,,,,,,,,,,,
9/4/2016 4:40,7.78,0.8,33,78.4,OFF,,,,,,,,,,,,
9/4/2016 4:45,7.85,0.8,33,78.4,OFF,,,,,,,,,,,,
9/4/2016 4:50,7.85,0.8,33,78.3,OFF,,,,,,,,,,,,
9/4/2016 4:55,7.83,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 5:00,7.82,0.8,33,78.1,OFF,,,,,,,,,,,,
9/4/2016 5:01,,,,,ON,,,,,,,,,,,,
9/4/2016 5:05,7.82,1.4,32.9,78.1,ON,,,,,,,,,,,,
9/4/2016 5:10,7.81,1.4,33,78.1,ON,,,,,,,,,,,,
9/4/2016 5:15,7.81,1.5,33.1,78.2,ON,,,,,,,,,,,,
9/4/2016 5:20,7.8,1.5,33.2,78.4,ON,,,,,,,,,,,,
9/4/2016 5:25,7.8,1.3,33.3,78.5,ON,,,,,,,,,,,,
9/4/2016 5:30,7.79,1.5,33.3,78.7,ON,,,,,,,,,,,,
9/4/2016 5:35,7.79,1.5,33.3,78.8,ON,,,,,,,,,,,,
9/4/2016 5:40,7.78,1.5,33.4,79,ON,,,,,,,,,,,,
9/4/2016 5:40,,,,,OFF,,,,,,,,,,,,
9/4/2016 5:45,7.78,0.8,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 5:50,7.77,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 5:55,7.77,0.7,33.4,79,OFF,,,,,,,,,,,,
9/4/2016 6:00,7.76,0.8,33.3,79,OFF,,,,,,,,,,,,
9/4/2016 6:05,7.76,0.8,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 6:10,7.75,0.8,33.3,78.8,OFF,,,,,,,,,,,,
9/4/2016 6:15,7.75,0.7,33.3,78.7,OFF,,,,,,,,,,,,
9/4/2016 6:20,7.74,0.6,33.1,78.5,OFF,,,,,,,,,,,,
9/4/2016 6:25,7.82,0.7,33.1,78.4,OFF,,,,,,,,,,,,
9/4/2016 6:30,7.82,0.6,33,78.3,OFF,,,,,,,,,,,,
9/4/2016 6:35,7.82,0.6,33,78.3,OFF,,,,,,,,,,,,
9/4/2016 6:40,7.8,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 6:45,7.8,0.8,33,78.1,OFF,,,,,,,,,,,,
9/4/2016 6:45,,,,,ON,,,,,,,,,,,,
9/4/2016 6:50,7.79,1.3,33,78.1,ON,,,,,,,,,,,,
9/4/2016 6:55,7.79,1.5,33,78.1,ON,,,,,,,,,,,,
9/4/2016 7:00,7.78,1.4,33.1,78.4,ON,,,,,,,,,,,,
9/4/2016 7:05,7.77,1.3,33.2,78.6,ON,,,,,,,,,,,,
9/4/2016 7:10,7.77,1.4,33.3,78.7,ON,,,,,,,,,,,,
9/4/2016 7:15,7.77,1.5,33.3,78.8,ON,,,,,,,,,,,,
9/4/2016 7:20,7.76,1.3,33.4,79,ON,,,,,,,,,,,,
9/4/2016 7:20,,,,,OFF,,,,,,,,,,,,
9/4/2016 7:25,7.76,0.8,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 7:30,7.75,0.7,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 7:35,7.75,0.8,33.4,79,OFF,,,,,,,,,,,,
9/4/2016 7:40,7.74,0.7,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 7:45,7.74,0.8,33.3,78.9,OFF,,,,,,,,,,,,
9/4/2016 7:50,7.74,0.7,33.3,78.8,OFF,,,,,,,,,,,,
9/4/2016 7:55,7.72,0.8,33.3,78.7,OFF,,,,,,,,,,,,
9/4/2016 8:00,7.72,0.7,33.2,78.6,OFF,,,,,,,,,,,,
9/4/2016 8:05,7.78,0.8,33.1,78.5,OFF,,,,,,,,,,,,
9/4/2016 8:10,7.78,0.7,33,78.4,OFF,,,,,,,,,,,,
9/4/2016 8:15,7.78,0.7,33,78.4,OFF,,,,,,,,,,,,
9/4/2016 8:20,7.78,0.7,33,78.3,OFF,,,,,,,,,,,,
9/4/2016 8:25,7.76,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 8:30,7.76,0.7,33,78.2,OFF,,,,,,,,,,,,
9/4/2016 8:32,,,,,ON,,,,,,,,,,,,
9/4/2016 8:35,7.75,1.2,33,78.1,ON,,,,,,,,,,,,
9/4/2016 8:40,7.75,1.5,33,78.1,ON,,,,,,,,,,,,
9/4/2016 8:45,7.75,1.3,33,78.2,ON,,,,,,,,,,,,
9/4/2016 8:50,7.74,1.4,33.1,78.4,ON,,,,,,,,,,,,
9/4/2016 8:55,7.74,1.4,33.2,78.5,ON,,,,,,,,,,,,
9/4/2016 9:00,7.74,1.5,33.3,78.7,ON,,,,,,,,,,,,
9/4/2016 9:05,7.72,1.2,33.3,78.8,ON,,,,,,,,,,,,
9/4/2016 9:10,7.72,1.4,33.4,79,ON,,,,,,,,,,,,
9/4/2016 9:10,,,,,OFF,,,,,,,,,,,,
9/4/2016 9:15,7.72,0.6,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 9:20,7.71,0.8,33.4,79.1,OFF,,,,,,,,,,,,
9/4/2016 9:25,7.71,0.6,33.4,79.1,OFF,,,,,,,,,,,,
